accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 0; 4; 0; 344; 231.192
0; 0; 4; 0; 958; 228.084
0; 0; 5; 0; 679; 224.22
0; 5; 0; 0; 511; 229.867
0; 0; 5; 0; 511; 229.867
0; 2; 0; 0; 511; 229.867
0; 0; 3; 0; 511; 229.867
0; 2; 0; 0; 511; 229.867
1; 0; 0; 1; 511; 229.867
0; 0; 4; 0; 511; 229.867
1; 0; 0; 1; 511; 231.582
0; 0; 5; 0; 511; 231.582
0; 4; 0; 0; 511; 231.763
1; 0; 0; 1; 511; 231.763
0; 5; 0; 0; 511; 231.763
0; 4; 0; 0; 511; 231.763
0; 0; 3; 0; 511; 231.763
0; 0; 5; 0; 511; 231.763
0; 0; 4; 0; 511; 231.487
0; 0; 5; 0; 511; 231.487
0; 3; 0; 0; 35; 228.15
0; 0; 4; 0; 35; 228.15
1; 0; 0; 1; 511; 233.557
0; 0; 3; 0; 511; 233.557
0; 5; 0; 0; 511; 233.557
0; 0; 5; 0; 511; 233.557
0; 0; 3; 0; 511; 233.557
0; 0; 1; 0; 511; 233.557
0; 5; 0; 0; 511; 233.557
0; 0; 5; 0; 511; 233.557
0; 4; 0; 0; 511; 233.557
0; 5; 0; 0; 511; 234.782
0; 2; 0; 0; 511; 234.782
0; 0; 3; 0; 511; 234.782
0; 0; 3; 0; 511; 234.782
0; 0; 3; 0; 511; 234.782
0; 1; 0; 0; 511; 234.782
0; 0; 5; 0; 511; 234.782
0; 0; 1; 0; 511; 234.782
0; 5; 0; 0; 511; 234.782
0; 0; 2; 0; 511; 234.782
0; 0; 4; 0; 511; 234.782
0; 0; 1; 0; 511; 234.782
0; 3; 0; 0; 511; 234.782
0; 4; 0; 0; 511; 234.782
0; 0; 3; 0; 511; 234.782
0; 0; 4; 0; 511; 234.782
0; 0; 4; 0; 511; 234.782
0; 1; 0; 0; 511; 234.782
0; 3; 0; 0; 511; 234.782
0; 5; 0; 0; 511; 234.782
0; 0; 2; 0; 511; 234.782
0; 0; 2; 0; 511; 234.782
0; 4; 0; 0; 511; 234.782
0; 0; 3; 0; 511; 234.782
0; 1; 0; 0; 511; 234.782
0; 5; 0; 0; 511; 234.782
0; 3; 0; 0; 511; 234.782
0; 0; 2; 0; 511; 234.782
0; 0; 2; 0; 511; 234.782
0; 3; 0; 0; 511; 234.782
0; 3; 0; 0; 511; 234.782
0; 0; 5; 0; 511; 236.314
0; 0; 3; 0; 511; 235.785
0; 0; 2; 0; 870; 235.927
0; 0; 5; 0; 546; 234.081
0; 0; 5; 0; 292; 238.565
0; 2; 0; 0; 997; 239.587
0; 0; 3; 0; 997; 239.587
0; 5; 0; 0; 997; 239.587
0; 0; 2; 0; 546; 238.832
0; 2; 0; 0; 504; 236.271
0; 1; 0; 0; 599; 233.581
0; 0; 2; 0; 703; 232.759
0; 4; 0; 0; 576; 237.129
0; 2; 0; 0; 576; 237.129
0; 0; 5; 0; 340; 229.538
0; 0; 1; 0; 548; 225.265
0; 5; 0; 0; 805; 234.516
0; 2; 0; 0; 805; 234.516
0; 0; 2; 0; 805; 234.516
0; 2; 0; 0; 805; 234.516
0; 4; 0; 0; 997; 236.901
0; 1; 0; 0; 479; 234.516
0; 4; 0; 0; 870; 233.132
0; 0; 1; 0; 870; 233.132
0; 0; 3; 0; 870; 233.132
0; 0; 4; 0; 296; 232.611
0; 0; 1; 0; 296; 232.611
0; 1; 0; 0; 511; 236.028
0; 1; 0; 0; 511; 236.028
0; 0; 2; 0; 511; 236.028
0; 1; 0; 0; 511; 236.028
1; 0; 0; 1; 511; 236.028
0; 0; 5; 0; 511; 236.028
1; 0; 0; 1; 511; 236.028
0; 3; 0; 0; 511; 236.028
