accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 0; 3; 0; 705; 238.263
0; 2; 0; 0; 913; 228.701
1; 2; 0; 0; 628; 227.043
0; 2; 0; 0; 164; 231.065
0; 1; 0; 0; 647; 223.851
0; 0; 3; 0; 663; 226.483
0; 5; 0; 0; 137; 228.404
0; 3; 0; 0; 137; 228.404
0; 4; 0; 0; 232; 231.795
1; 0; 2; 0; 546; 233.353
1; 0; 2; 0; 24; 224.974
0; 0; 1; 0; 545; 237.129
0; 1; 0; 0; 355; 235.682
0; 0; 2; 0; 384; 234.179
0; 0; 5; 0; 570; 234.112
0; 0; 4; 0; 755; 235.293
0; 0; 2; 0; 755; 235.293
0; 0; 2; 0; 755; 235.293
0; 2; 0; 0; 361; 229.668
0; 0; 1; 0; 122; 229.399
0; 4; 0; 0; 283; 228.405
0; 5; 0; 0; 546; 221.9
0; 0; 4; 0; 351; 228.76
0; 2; 0; 0; 384; 232.051
0; 0; 1; 0; 83; 226.931
1; 3; 0; 0; 827; 228.266
0; 4; 0; 0; 896; 224.565
0; 5; 0; 0; 785; 225.69
1; 0; 0; 1; 384; 229.788
0; 2; 0; 0; 38; 228.313
0; 5; 0; 0; 517; 229.536
0; 0; 5; 0; 89; 226.495
0; 0; 5; 0; 150; 232.364
0; 0; 1; 0; 517; 233.643
0; 3; 0; 0; 448; 231.134
0; 5; 0; 0; 38; 230.085
1; 0; 0; 1; 169; 227.641
0; 2; 0; 0; 160; 229.793
0; 0; 5; 0; 368; 229.177
0; 4; 0; 0; 406; 221.798
0; 4; 0; 0; 406; 221.798
0; 0; 4; 0; 784; 217.906
0; 1; 0; 0; 323; 223.899
0; 0; 5; 0; 642; 226.829
1; 0; 2; 0; 107; 225.606
0; 0; 2; 0; 101; 232.199
0; 0; 4; 0; 936; 227.309
1; 3; 0; 0; 794; 230.506
0; 3; 0; 0; 934; 228.648
0; 2; 0; 0; 484; 225.174
0; 3; 0; 0; 934; 217.244
0; 3; 0; 0; 630; 221.43
0; 0; 4; 0; 801; 235.41
0; 2; 0; 0; 290; 234.89
0; 3; 0; 0; 621; 232.709
